,Unnamed: 0,prefix,input_text,target_text
8273,8273,webNLG,"Experience | Experience_skills | delivering complex projects , often with exposure to regulatory , operational enhancements and client experience delivery","Experience delivering complex projects, often with exposure to regulatory, operational enhancements and client experience delivery"
8274,8274,webNLG,Ability | knowledge_skills | use interpersonal skills to motivate or to manage conflicts,Ability to use interpersonal skills to motivate or to manage conflicts
8275,8275,webNLG,Ability | knowledge_skills | work under pressure or to tight deadlines,Ability to work under pressure or to tight deadlines
8276,8276,webNLG,"Ability | knowledge_skills | work with global cross - functional , virtual and diverse teams","Ability to work with global cross-functional, virtual and diverse teams"
8277,8277,webNLG,Giving knowledge | knowledge_skills | those with medical conditions," Giving knowledge and power to those with medical conditions, while saving clinicians time, energy, and valuable resources"
8278,8278,webNLG,Project Management experience | Experience_skills | a cross - functional organisation, Project Management experience in a cross-functional organisation
8279,8279,webNLG,Demonstrated ability | knowledge_skills | build and develop strong relationships with partners and internal stakeholders, Demonstrated ability to build and develop strong relationships with partners and internal stakeholders
8280,8280,webNLG,A working knowledge | knowledge_skills | project management software tools, A working knowledge for project management software tools e
8281,8281,webNLG,Ability | knowledge_skills | work in a fast - paced environment && Ability | knowledge_skills | deal with ambiguity, Ability to work in a fast-paced environment and deal with ambiguity
8282,8282,webNLG,Previous experience | Experience_skills | digital health, Previous experience in digital health
8283,8283,webNLG,Experience | Experience_skills | taking a medical device to market, Experience taking a medical device to market
8284,8284,webNLG,Prior knowledge | knowledge_skills | machine learning ( although this is not a tech role ) && experience | Experience_skills | machine learning ( although this is not a tech role ), Prior knowledge or experience related to machine learning (although this is not a tech role)
8285,8285,webNLG,A strong understanding | knowledge_skills | regulatory and compliance for software medical devices, A strong understanding of regulatory and compliance for software medical devices
8286,8286,webNLG,Experience | Experience_skills | case management,"Experience in case management, UK experience preferred"
8287,8287,webNLG,Experience | Experience_skills | working in a corporate and / or structured environment is desirable,Experience of working in a corporate and/or structured environment is desirable
8288,8288,webNLG,Proven trong experience | Experience_skills | an analytical / insight role, Proven trong experience in an analytical/insight role
8289,8289,webNLG,Familiarity | knowledge_skills | business intelligence && Familiarity | knowledge_skills | data visualisation tools && Familiarity | knowledge_skills | PowerBI && Familiarity | knowledge_skills | Tableau && Familiarity | knowledge_skills | Qlikview && ability | knowledge_skills | interrogate and analyse data,"Familiarity with business intelligence and data visualisation tools such as PowerBI, Tableau, Qlikview, plus the ability to interrogate and analyse data"
8290,8290,webNLG,Experience | Experience_skills | working within a highly regulated sector with a good,"Experience of working within a highly regulated sector with a good understanding of retail insurance, ideally standard motor insurance sectors"
8291,8291,webNLG,"Ability | knowledge_skills | work in a fast paced , agile environment","Ability to work in a fast paced, agile environment"
8292,8292,webNLG,Proven trong experience | Experience_skills | an analytical / insight role, Proven trong experience in an analytical/insight role
8293,8293,webNLG,Familiarity | knowledge_skills | business intelligence && Familiarity | knowledge_skills | data visualisation tools && Familiarity | knowledge_skills | PowerBI && Familiarity | knowledge_skills | Tableau && Familiarity | knowledge_skills | Qlikview && ability | knowledge_skills | interrogate and analyse data,"Familiarity with business intelligence and data visualisation tools such as PowerBI, Tableau, Qlikview, plus the ability to interrogate and analyse data"
8294,8294,webNLG,Experience | Experience_skills | working within a highly regulated sector with a good,"Experience of working within a highly regulated sector with a good understanding of retail insurance, ideally standard motor insurance sectors"
8295,8295,webNLG,"Ability | knowledge_skills | work in a fast paced , agile environment","Ability to work in a fast paced, agile environment"
8296,8296,webNLG,Using your expert knowledge | knowledge_skills | the data && Using your expert knowledge | knowledge_skills | tools available && Using your expert knowledge | knowledge_skills | limitations,"Using your expert knowledge of the data and tools available, including limitations, providing high quality output with a commercial/financial focus"
