,Unnamed: 0,prefix,input_text,target_text
7957,7957,webNLG,Track record | Experience_skills | using analytics and insight to inform key marketing and media decisions, Track record of using analytics and insight to inform key marketing and media decisions
7958,7958,webNLG,Expertise | knowledge_skills | measuring and optimising both brand / broadcast and performance media with a, Expertise in measuring and optimising both brand / broadcast and performance media with a track record of improving ROMI through robust recommendations and insight
7959,7959,webNLG,"The ability | knowledge_skills | teach others how to do so && The ability | knowledge_skills | synthesise insight for exec - level audiences from large , complex datasets and reports && The ability | knowledge_skills | communicate this effectively to key stakeholders"," The ability to synthesise insight for exec-level audiences from large, complex datasets and reports, communicate this effectively to key stakeholders, and to teach others how to do so"
7960,7960,webNLG,Experience | Experience_skills | maintaining and using large and complex datasets with a focus on data quality and reporting accuracy, Experience of maintaining and using large and complex datasets with a focus on data quality and reporting accuracy
7961,7961,webNLG,"The ability | knowledge_skills | manage up , down and across , often in complex , matrix environments across multiple organisations and markets with or without line authority"," The ability to manage up, down and across, often in complex, matrix environments across multiple organisations and markets with or without line authority"
7962,7962,webNLG,Passionate | knowledge_skills | unlocking the power of data and analytics to transform the effectiveness of global brands ’ media strategies and customer experience, Passionate about unlocking the power of data and analytics to transform the effectiveness of global brands’ media strategies and customer experience
7963,7963,webNLG,Ability | knowledge_skills | work with ambiguity && Ability | knowledge_skills | adapt to change easily,Ability to adapt to change easily and work with ambiguity
7964,7964,webNLG,Has up | knowledge_skills | employee legislation && Has up to date knowledge | knowledge_areas | employee legislation,Has up to date knowledge of employee legislation and its implications for the business
7965,7965,webNLG,Ability | knowledge_skills | work under own initiative,Ability to work under own initiative and manage priorities to meet tight deadlines
7966,7966,webNLG,Focus | knowledge_skills | automation and code quality && Focus | knowledge_skills | working with automated release pipelines and automated test packs to ensure a highly efficient and quality product is shipped to our users,"Focusing on automation and code quality, working with automated release pipelines and automated test packs to ensure a highly efficient and quality product is shipped to our users"
7967,7967,webNLG,Proven development experience | Experience_skills | Certified Salesforce Platform Developer 1 && Proven development experience | Experience_skills | Salesforce," Proven development experience with Salesforce, Certified Salesforce Platform Developer 1"
7968,7968,webNLG,Solid understanding | knowledge_areas | best practice && Solid understanding | Experience_areas | best practice && Solid understanding | Experience_areas | Salesforce architecture && Solid understanding | knowledge_areas | Salesforce architecture,"Solid understanding of, and detailed experience with, Salesforce architecture and best practice"
7969,7969,webNLG,Prior experience | Experience_skills | Flows && Prior experience | Experience_skills | Process Builder && Prior experience | Experience_skills | configuration and process automation,Prior experience in configuration and process automation such as Flows and Process Builder
7970,7970,webNLG,"Proven experience | Experience_skills | ##tegrating Salesforce with other applications via real - time , batch , sync / async","Proven experience Integrating Salesforce with other applications via real-time, batch, sync/async"
7971,7971,webNLG,Operating knowledge | knowledge_skills | Release Management Testing && Operating knowledge | knowledge_skills | complete Software Development Lifecycle && Operating knowledge | knowledge_skills | Deployment,Operating knowledge of complete Software Development Lifecycle including Release Management Testing and Deployment
7972,7972,webNLG,Experience | Experience_skills | working in a product - centric organisation preferred,Experience working in a product-centric organisation preferred
7973,7973,webNLG,Proficient | knowledge_skills | MS Office && Proficient | knowledge_skills | Excel,Proficient in MS Office especially Excel
7974,7974,webNLG,Industry knowledge | knowledge_skills | Desirable,Industry knowledge – Desirable
7975,7975,webNLG,Experience | Experience_skills | a commercial occupational health setting,"Experience in a commercial occupational health setting, particularly with exposure to case management and health surveillance is advantageous"
7976,7976,webNLG,Previous experience | Experience_skills | CRM competent && Previous experience | Experience_skills | Outbound Lead Generations, Previous experience of Outbound Lead Generations and CRM competent
